"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
"SLC25A23",-0.151984612030262,5.22021428671501,-0.397098945461727,0.692486894000397,0.999012655624892,-4.97661461101539,"SLC25A23"
"AP002748.3",-0.183230806160778,3.89397371432025,-0.397827513796764,0.692561299409422,0.999012655624892,-4.88540668110779,"AP002748.3"
"ABHD4",-0.155524216548012,4.75332778534159,-0.396954695510429,0.692592783282397,0.999012655624892,-4.94202340198113,"ABHD4"
"G6PD",-0.166272156721118,4.71890176614202,-0.396947668962387,0.692597941403614,0.999012655624892,-4.93988725478574,"G6PD"
"SLC25A4",0.164958267598081,6.27488869722345,0.396880867736143,0.692646980267207,0.999012655624892,-5.01953569973767,"SLC25A4"
"FAIM",-0.158561991907481,4.67760181931925,-0.396615658157988,0.692841683927126,0.999012655624892,-4.9356993122038,"FAIM"
"PLEKHG5",-0.179388054128491,4.03123363378209,-0.396577279541947,0.692869861311815,0.999012655624892,-4.89595241658017,"PLEKHG5"
"PRKCZ-AS1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"PRKCZ-AS1"
"AL020996.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AL020996.1"
"AL033528.2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AL033528.2"
"AL109659.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AL109659.1"
"S100A8",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"S100A8"
"LINC01717",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"LINC01717"
"HHIPL2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"HHIPL2"
"AL136988.2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AL136988.2"
"AC116614.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC116614.1"
"GPR39",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"GPR39"
"AC092652.2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC092652.2"
"AC007405.3",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC007405.3"
"AC064871.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC064871.1"
"AC016717.2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC016717.2"
"LINC02158",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"LINC02158"
"AC128688.2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC128688.2"
"CXCL6",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"CXCL6"
"AREG",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AREG"
"AC107072.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC107072.1"
"AC097478.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC097478.1"
"AC097658.2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC097658.2"
"LINC02269",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"LINC02269"
"SLC45A2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"SLC45A2"
"AC026726.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC026726.1"
"AC018754.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC018754.1"
"AC008871.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC008871.1"
"AC025465.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC025465.1"
"AL023583.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AL023583.1"
"NMBR",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"NMBR"
"AL009176.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AL009176.1"
"EGFR-AS1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"EGFR-AS1"
"AC003092.2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC003092.2"
"ALG13-AS1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"ALG13-AS1"
"AC022182.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC022182.1"
"AC090136.3",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC090136.3"
"AC090921.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC090921.1"
"AC022973.3",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC022973.3"
"CNTFR-AS1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"CNTFR-AS1"
"AL158151.3",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AL158151.3"
"AC090159.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC090159.1"
"AC087521.2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC087521.2"
"MS4A13",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"MS4A13"
"AP003064.2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AP003064.2"
"AP003071.2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AP003071.2"
"AP002433.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AP002433.1"
"C1QTNF5",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"C1QTNF5"
"LINC00707",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"LINC00707"
"NPFFR1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"NPFFR1"
"SFTPD-AS1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"SFTPD-AS1"
"LIPJ",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"LIPJ"
"AC023790.2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC023790.2"
"GSG1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"GSG1"
"LINC02416",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"LINC02416"
"SOAT2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"SOAT2"
"GTSF1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"GTSF1"
"AC025165.2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC025165.2"
"LINC00545",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"LINC00545"
"LINC02341",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"LINC02341"
"LMLN2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"LMLN2"
"AC018362.2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC018362.2"
"SLC12A1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"SLC12A1"
"C2CD4A",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"C2CD4A"
"CPLX3",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"CPLX3"
"LINC00927",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"LINC00927"
"SLC28A1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"SLC28A1"
"AC010333.2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC010333.2"
"AC092140.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC092140.1"
"AC087501.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC087501.1"
"AC005726.5",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC005726.5"
"AC025211.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC025211.1"
"CASC17",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"CASC17"
"AC016493.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC016493.1"
"MIR1-1HG-AS1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"MIR1-1HG-AS1"
"CYP4F3",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"CYP4F3"
"AC008991.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AC008991.1"
"AP000350.6",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AP000350.6"
"AL008638.3",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AL008638.3"
"AL031595.2",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AL031595.2"
"AF064858.1",0.185206063766326,3.81794373284287,0.397351104628367,0.69294922276998,0.999012655624892,-4.88241988129553,"AF064858.1"
"ESCO1",-0.149709448967932,5.61003965552695,-0.396181836476561,0.693160218863908,0.999012655624892,-5.00475045488657,"ESCO1"
"TRIM26",0.149026714880019,5.33365500654961,0.396099752776884,0.693220495313601,0.999012655624892,-4.979513837181,"TRIM26"
"ERBIN",-0.120959708635403,7.87842116210226,-0.396069777369383,0.693242507622089,0.999012655624892,-5.13058872991655,"ERBIN"
"DNM1L",-0.13015907942812,6.74695392124003,-0.395823354417159,0.693423477252928,0.999012655624892,-5.05529837964982,"DNM1L"
"LINC02202",0.175967123640261,4.34185204241112,0.396379654885717,0.693449128464668,0.999012655624892,-4.90808959624715,"LINC02202"
"TRIB3",-0.180329903629845,3.89397371432025,-0.396435109486945,0.693507774982827,0.999012655624892,-4.88958479175882,"TRIB3"
"MRPL18",-0.154398822046906,5.35335327929045,-0.395441315777657,0.693704076490332,0.999012655624892,-4.9812739931076,"MRPL18"
"DAPK2",-0.164540113787435,4.24105380620915,-0.395331652149857,0.693784630013105,0.999012655624892,-4.90529584312805,"DAPK2"
"UTP18",-0.149908477110708,4.77770142730594,-0.395214577181589,0.693870631443203,0.999012655624892,-4.94419037725481,"UTP18"
"TCF24",0.190209298936567,3.96653396728548,0.39526621203265,0.693884977971723,0.999012655624892,-4.89713313160362,"TCF24"
"ARRB1",-0.154092604413552,4.94123874886857,-0.39507131712755,0.693975873503508,0.999012655624892,-4.95571456566907,"ARRB1"
"MARK1",-0.118504066827727,7.18803289900476,-0.395047032052341,0.693993714463908,0.999012655624892,-5.09497527148765,"MARK1"
"ENPP2",0.156553525017401,6.01562782598111,0.394932410942349,0.694077922869167,0.999012655624892,-5.02156055980754,"ENPP2"
"HMCN1",0.170921744390776,5.53763556587951,0.394889925918443,0.694109136215689,0.999012655624892,-4.98934161066175,"HMCN1"
"EEF2",0.11145457726782,8.15556063090971,0.39486712170442,0.694125890475283,0.999012655624892,-5.13196296028439,"EEF2"
"DCBLD2",-0.139534537420628,5.58871731997773,-0.394863511074065,0.694128543219966,0.999012655624892,-4.99791748322674,"DCBLD2"
"ZFC3H1",0.129391559199088,6.63054321894615,0.394846589044806,0.694140975954105,0.999012655624892,-5.05045169999613,"ZFC3H1"
"ADAMTS9-AS1",0.195953568824762,4.15284434100943,0.39561435314561,0.694145048914201,0.999012655624892,-4.89649084245872,"ADAMTS9-AS1"
"ADAM18",0.183771776066052,3.89397371432025,0.39566265458284,0.694185857255667,0.999012655624892,-4.88404634205078,"ADAM18"
"DIO2-AS1",0.183771776066052,3.89397371432025,0.39566265458284,0.694185857255667,0.999012655624892,-4.88404634205078,"DIO2-AS1"
"AC092295.1",0.183771776066052,3.89397371432025,0.39566265458284,0.694185857255667,0.999012655624892,-4.88404634205078,"AC092295.1"
"RBM39",0.105796545339623,8.19376414946279,0.394705738214213,0.694244463313188,0.999012655624892,-5.13792246911642,"RBM39"
"PHEX",-0.18344778885875,3.94350379246779,-0.395033137352779,0.694244728449581,0.999012655624892,-4.89537849947504,"PHEX"
"ABCD1",0.16244094805745,4.39891362366815,0.394441911132539,0.694438320701929,0.999012655624892,-4.91696721320214,"ABCD1"
"SASS6",0.174415961020601,4.45191343032784,0.394302635163439,0.694540667465577,0.999012655624892,-4.9180828313488,"SASS6"
"FAM198A",0.177737368894761,3.89397371432025,0.39424889558944,0.69465069891473,0.999012655624892,-4.89320624712764,"FAM198A"
"PRKG2",-0.187935405309445,4.00208095240267,-0.394133343103213,0.694665079172547,0.999012655624892,-4.89167582230758,"PRKG2"
"NDUFA4L2",0.126388906542943,7.90921907120772,0.394050230133266,0.694726161463935,0.999012655624892,-5.11598512147663,"NDUFA4L2"
"RBM17",0.152510969323135,6.37189500282783,0.393979861651833,0.694777879019167,0.999012655624892,-5.04273081727001,"RBM17"
"PEX5",0.181089692422405,4.80142379903727,0.393965280952987,0.694788595334938,0.999012655624892,-4.94202783541386,"PEX5"
"ZNF514",-0.178485363423457,3.96653396728548,-0.393878800641901,0.694904229745853,0.999012655624892,-4.89728851962091,"ZNF514"
"HAPLN2",0.166522943267351,4.6107945280596,0.393726783162221,0.694963891908205,0.999012655624892,-4.93286766538916,"HAPLN2"
"FKTN",0.153927506265194,5.1723732699361,0.393721540435446,0.694967745514846,0.999012655624892,-4.96966941175147,"FKTN"
"ZNF609",-0.119669191486147,7.83423769018143,-0.393689014945689,0.694991653185737,0.999012655624892,-5.12148585262607,"ZNF609"
"MBD4",0.15935828342676,5.31786544646231,0.393683552516454,0.694995668342759,0.999012655624892,-4.98408248086519,"MBD4"
"MRPS30-DT",-0.173474741570296,4.21943262793923,-0.394069542136727,0.695143319031318,0.999012655624892,-4.90250204016688,"MRPS30-DT"
"TXLNB",-0.182163586777972,3.91700388913795,-0.394200654257758,0.695257318058251,0.999012655624892,-4.886504841514,"TXLNB"
"AP001453.1",0.181281143116369,4.0659636684367,0.393886413937567,0.695277688775023,0.999012655624892,-4.89031112736802,"AP001453.1"
"TMEM164",0.150780295469629,5.53167954805748,0.393164076401892,0.695377549019877,0.999012655624892,-4.98807114489249,"TMEM164"
"TP73",-0.182519401192578,3.79491355802518,-0.394033909820963,0.695379560578514,0.999012655624892,-4.88588104692806,"TP73"
"EPHA8",-0.182519401192578,3.79491355802518,-0.394033909820963,0.695379560578514,0.999012655624892,-4.88588104692806,"EPHA8"
"HTR2B",-0.182519401192578,3.79491355802518,-0.394033909820963,0.695379560578514,0.999012655624892,-4.88588104692806,"HTR2B"
"CPNE9",-0.182519401192578,3.79491355802518,-0.394033909820963,0.695379560578514,0.999012655624892,-4.88588104692806,"CPNE9"
"KNG1",-0.182519401192578,3.79491355802518,-0.394033909820963,0.695379560578514,0.999012655624892,-4.88588104692806,"KNG1"
"VNN2",-0.182519401192578,3.79491355802518,-0.394033909820963,0.695379560578514,0.999012655624892,-4.88588104692806,"VNN2"
"VWDE",-0.182519401192578,3.79491355802518,-0.394033909820963,0.695379560578514,0.999012655624892,-4.88588104692806,"VWDE"
"IGF2BP3",-0.182519401192578,3.79491355802518,-0.394033909820963,0.695379560578514,0.999012655624892,-4.88588104692806,"IGF2BP3"
"SUV39H1",-0.182519401192578,3.79491355802518,-0.394033909820963,0.695379560578514,0.999012655624892,-4.88588104692806,"SUV39H1"
"LBHD1",-0.182519401192578,3.79491355802518,-0.394033909820963,0.695379560578514,0.999012655624892,-4.88588104692806,"LBHD1"
"ACBD7",-0.182519401192578,3.79491355802518,-0.394033909820963,0.695379560578514,0.999012655624892,-4.88588104692806,"ACBD7"
"OLR1",-0.182519401192578,3.79491355802518,-0.394033909820963,0.695379560578514,0.999012655624892,-4.88588104692806,"OLR1"
"OTX2",-0.182519401192578,3.79491355802518,-0.394033909820963,0.695379560578514,0.999012655624892,-4.88588104692806,"OTX2"
"MAP4K1",-0.182519401192578,3.79491355802518,-0.394033909820963,0.695379560578514,0.999012655624892,-4.88588104692806,"MAP4K1"
"ADAL",-0.180488515825413,4.4901131934946,-0.393116913237622,0.695412223823175,0.999012655624892,-4.92507872670337,"ADAL"
"ISG15",-0.163856019753189,6.11097825270855,-0.393114777337581,0.695413794172434,0.999012655624892,-5.02028605489454,"ISG15"
"FAHD2A",0.158942663489137,4.73672413254067,0.393021434559689,0.695482422639419,0.999012655624892,-4.93991588790903,"FAHD2A"
"GEM",0.156459520348079,6.22731389146637,0.393021126107359,0.695482649427236,0.999012655624892,-5.02695765529254,"GEM"
"ANKRD54",0.155709710110748,4.47613010046425,0.392853904583419,0.695605602194365,0.999012655624892,-4.92257896070299,"ANKRD54"
"CCDC90B",0.1602805839072,5.17138052075462,0.392821180299134,0.695629664295549,0.999012655624892,-4.9660885214884,"CCDC90B"
"TTC7B",-0.148437788391348,6.30114988789479,-0.392744155240698,0.695686301903249,0.999012655624892,-5.0396351038832,"TTC7B"
"PSAT1",-0.159153932570281,4.56912503638069,-0.392562612074578,0.695819800002384,0.999012655624892,-4.92772599482695,"PSAT1"
"AC022826.2",0.180360056881286,4.01606404543302,0.39338558338239,0.695854934841728,0.999012655624892,-4.88988646686933,"AC022826.2"
"BBX",0.116247818882237,8.14215173486974,0.392393585834171,0.695944102412158,0.999012655624892,-5.14273260830722,"BBX"
"RHOBTB3",0.142054820823533,6.69041394455,0.392333220920178,0.695988496974893,0.999012655624892,-5.0640329958346,"RHOBTB3"
"CPEB4",0.129916163356863,7.2642101952722,0.392265705282536,0.696038151701434,0.999012655624892,-5.08544431326614,"CPEB4"
"TDRD3",-0.129821835865729,6.72419400787399,-0.392235241650101,0.696060556773901,0.999012655624892,-5.06249854519184,"TDRD3"
"ST3GAL2",-0.164634300099012,5.56834906789386,-0.391902412661628,0.696305359987515,0.999012655624892,-4.99212603775777,"ST3GAL2"
"MSC-AS1",0.139996069627117,5.61077575032602,0.392423862376654,0.696351184557038,0.999012655624892,-5.01378336196555,"MSC-AS1"
"TMEM132B",-0.158486480288176,4.91702207873216,-0.391799497341622,0.696381063063979,0.999012655624892,-4.95500538494649,"TMEM132B"
"MAPKAPK3",0.169441317456826,4.47509064877263,0.391678375899301,0.696470162267402,0.999012655624892,-4.92349532823303,"MAPKAPK3"
"CAMTA1-DT",-0.181653784830828,3.86747381099041,-0.392496378581321,0.696507129826219,0.999012655624892,-4.88631255979988,"CAMTA1-DT"
"MACC1",-0.181653784830828,3.86747381099041,-0.392496378581321,0.696507129826219,0.999012655624892,-4.88631255979988,"MACC1"
"DNAH10",-0.181653784830828,3.86747381099041,-0.392496378581321,0.696507129826219,0.999012655624892,-4.88631255979988,"DNAH10"
"AC068831.7",-0.181653784830828,3.86747381099041,-0.392496378581321,0.696507129826219,0.999012655624892,-4.88631255979988,"AC068831.7"
"R3HDM1",0.141662110582459,7.25278438761924,0.39155658047966,0.69655976157431,0.999012655624892,-5.08579970508494,"R3HDM1"
"FBLN7",0.162988715750221,4.44438192721834,0.391449558695898,0.696638496163635,0.999012655624892,-4.92051710977595,"FBLN7"
"USP39",0.144649017026978,6.02466462718991,0.391223731391301,0.696804645442055,0.999012655624892,-5.02216808272266,"USP39"
"HAL",0.179659985588837,3.84444363617272,0.39188076150294,0.696848002593248,0.999012655624892,-4.88979930678991,"HAL"
"PPFIA2",-0.129475630756045,7.40396012904595,-0.391142725603355,0.696864247936982,0.999012655624892,-5.10371542024266,"PPFIA2"
"STK38L",0.130260503199801,7.63834419760834,0.391096765152841,0.696898065598932,0.999012655624892,-5.10852162812987,"STK38L"
"EPHA1-AS1",0.163996154747365,4.42108065812871,0.391630720038478,0.696933603825283,0.999012655624892,-4.91267955142442,"EPHA1-AS1"
"RBM33",-0.131116610434206,7.10521875867174,-0.390928386108204,0.697021964016749,0.999012655624892,-5.08215265643343,"RBM33"
"PGM2L1",-0.149195822173644,5.47109244097917,-0.390887531301649,0.697052027469209,0.999012655624892,-4.99251547479211,"PGM2L1"
"PLBD1",-0.175958167178114,4.12417128351543,-0.390859895409417,0.697123993440459,0.999012655624892,-4.91175739631624,"PLBD1"
"DDI2",0.13934384034938,5.61710409077259,0.390765470285015,0.697141850285898,0.999012655624892,-5.00256651941527,"DDI2"
"USP34",-0.111283011176096,8.51795203023994,-0.390681622478152,0.697203555103855,0.999012655624892,-5.17463172222676,"USP34"
"AP001273.2",0.181285742258836,3.96653396728548,0.391452817252655,0.697272834617127,0.999012655624892,-4.8859278636289,"AP001273.2"
"PLCXD1",0.169659703919735,4.22588421786008,0.390585515304865,0.697274284283365,0.999012655624892,-4.90878452815787,"PLCXD1"
"ZMYND8",-0.142169105257037,6.74701773619809,-0.390518702725904,0.697323455962048,0.999012655624892,-5.05138334015827,"ZMYND8"
"FAM66B",-0.178956576828767,4.08862429839825,-0.390974503614051,0.697415614848609,0.999012655624892,-4.89232600629296,"FAM66B"
